"","tfs","tfs_zulu","px","pz","pitch_type","count","inning_side.x","inning.x","p_throws","b_height","stand","zone","id"
"220","012545","2017-09-24T01:25:45Z",0.589927872698535,2.84437509231849,"SI","2-2","bottom",7,"L","6-3","R",3,450
"221","012721","2017-09-24T01:27:21Z",-0.0815232999439956,1.61012593969252,"SI","0-1","bottom",7,"L","5-10","R",8,456
"222","013419","2017-09-24T01:34:19Z",-0.161824908185472,0.896540577964487,"CU","1-1","top",8,"R","6-1","R",13,477
"223","020100","2017-09-24T02:01:00Z",-0.582370195248309,3.08683261389335,"SI","0-0","top",9,"L","6-0","R",1,562
"224","020609","2017-09-24T02:06:09Z",-0.731272072061544,3.13828759963804,"SI","0-0","top",9,"R","6-2","L",11,578
"225","020702","2017-09-24T02:07:02Z",-0.053336348284226,3.30500431494606,"SI","1-1","top",9,"R","5-11","L",2,580
"226","001010","2017-09-24T00:10:10Z",-0.46235792844823,2.00836565379709,"FF","0-0","top",1,"R","5-10","R",7,3
"227","003107","2017-09-24T00:31:07Z",-0.934737336576715,1.84457084980194,"CU","3-2","bottom",1,"R","5-11","L",13,75
"228","005702","2017-09-24T00:57:02Z",0.404172327129269,1.45662612654524,"FF","0-0","top",3,"R","5-11","R",14,154
"229","010908","2017-09-24T01:09:08Z",0.657279174664912,1.85005402163726,"FS","0-0","top",3,"R","6-1","R",9,208
"230","011540","2017-09-24T01:15:40Z",0.407658594428825,2.85951892855253,"FF","2-0","top",3,"R","6-5","R",6,235
"231","013532","2017-09-24T01:35:32Z",-0.00978972185283578,1.54975783679602,"FF","0-0","top",4,"R","6-6","R",8,306
"232","022459","2017-09-24T02:24:59Z",-0.370246456014412,1.82621085385133,"CH","0-1","top",6,"L","5-11","L",7,470
"233","023843","2017-09-24T02:38:43Z",0.439851997790782,3.2268499291142,"FF","0-0","bottom",6,"R","6-4","R",3,508
"234","004233","2017-09-24T00:42:33Z",-0.787344583369728,1.2832587720899,"FT","1-2","top",1,"L","6-3","R",13,6
"235","005812","2017-09-24T00:58:12Z",-0.716471465579269,2.63696204917229,"FT","0-0","bottom",1,"L","6-1","R",11,57
"236","011004","2017-09-24T01:10:04Z",0.801786404300533,2.07908658626395,"FT","1-1","top",2,"R","6-2","L",14,100
"237","012017","2017-09-24T01:20:17Z",-0.438656651859052,1.86381132620503,"CU","0-0","bottom",2,"L","5-9","R",7,137
"238","013515","2017-09-24T01:35:15Z",-0.327507606421038,2.102464788574,"FT","0-1","bottom",3,"R","6-4","R",7,189
"239","020349","2017-09-24T02:03:49Z",-0.889701891600151,1.71602814082245,"FT","1-0","bottom",5,"R","6-1","R",13,281
"240","020618","2017-09-24T02:06:18Z",0.517018642191075,1.67307577513717,"FT","3-0","bottom",5,"R","6-1","R",9,292
"241","021710","2017-09-24T02:17:10Z",-0.0382089268501996,2.60885948609024,"SL","1-1","top",6,"R","6-1","R",5,326
"242","010809","2017-09-24T01:08:09Z",-0.103746878912605,2.21879408372959,"FF","0-0","top",1,"R","5-9","R",5,3
"243","011534","2017-09-24T01:15:34Z",0.485830158659375,3.36921931867366,"FF","0-2","bottom",1,"L","6-4","R",3,28
"244","012723","2017-09-24T01:27:23Z",0.351520037872542,3.17567559920074,"FT","0-0","top",2,"R","6-4","R",3,71
"245","013532","2017-09-24T01:35:32Z",0.748295721277782,0.985110879208729,"CU","0-0","bottom",2,"R","6-6","R",14,98
"246","020737","2017-09-24T02:07:37Z",0.408590537323845,0.956105344405432,"SL","2-1","top",4,"R","6-3","R",14,195
"247","023550","2017-09-24T02:35:50Z",0.213082470488377,2.59026549189998,"FF","0-1","bottom",5,"L","6-0","R",5,278
"248","013756","2017-09-24T01:37:56Z",0.386052244322353,3.07883784564154,"FT","1-1","bottom",2,"R","6-2","R",3,103
"249","015744","2017-09-24T01:57:44Z",0.112778546553409,2.21823958518786,"SL","0-1","top",3,"R","5-11","L",5,148
"250","020019","2017-09-24T02:00:19Z",-0.684856115883086,3.77902748921665,"FC","0-1","bottom",3,"L","5-9","L",11,155
"251","020114","2017-09-24T02:01:14Z",0.286935853491198,3.28345443253203,"FC","0-0","bottom",3,"R","5-11","R",3,160
"252","172504","2017-09-24T17:25:04Z",0.509523207398504,2.55816010280204,"FT","1-2","bottom",4,"R","5-10","L",6,261
"253","180856","2017-09-24T18:08:56Z",0.380752250788858,1.99856156842739,"FT","1-0","top",6,"R","6-0","R",6,413
"254","181403","2017-09-24T18:14:03Z",-0.685676030201214,2.49742078376743,"CH","2-0","top",6,"R","6-3","R",4,437
"255","181856","2017-09-24T18:18:56Z",-0.13605486465745,1.70020950178235,"CH","0-2","top",6,"R","6-1","R",8,448
"256","182012","2017-09-24T18:20:12Z",-0.530286165999093,2.76779549354773,"SI","0-1","top",6,"R","5-11","L",1,458
"257","182554","2017-09-24T18:25:54Z",0.632510656494343,2.38716003468528,"FF","2-2","bottom",6,"L","6-3","L",6,470
"258","183020","2017-09-24T18:30:20Z",-1.20993989442259,2.81708221998231,"FF","0-0","bottom",6,"L","6-1","R",11,489
"259","184712","2017-09-24T18:47:12Z",-0.464852421525769,2.58366177797555,"CU","0-1","bottom",7,"R","5-10","R",4,533
"260","174408","2017-09-24T17:44:08Z",-0.113983163102949,3.45561176799624,"CH","2-1","bottom",2,"R","6-3","R",2,129
"261","193619","2017-09-24T19:36:19Z",0.252634656409656,2.73190955124026,"FF","0-1","bottom",6,"R","5-10","L",3,514
"262","194823","2017-09-24T19:48:23Z",-1.41502231381807,2.45382183852173,"FC","0-1","top",7,"L","6-1","R",11,550
"263","171115","2017-09-24T17:11:15Z",0.380457068594612,1.95535932393117,"FF","0-0","top",1,"R","6-1","R",9,3
"264","172518","2017-09-24T17:25:18Z",0.210305156435824,1.79239066749467,"CU","0-0","bottom",1,"R","6-2","R",8,58
"265","173658","2017-09-24T17:36:58Z",0.508980979763846,2.70979589686734,"FT","1-1","bottom",2,"R","6-1","R",6,102
"266","175200","2017-09-24T17:52:00Z",1.52013854986465,2.64151399645903,"FC","1-1","bottom",3,"R","6-1","R",12,154
"267","180147","2017-09-24T18:01:47Z",0.163068444955449,3.46247022424673,"FT","1-1","bottom",4,"R","6-3","L",12,187
"268","180459","2017-09-24T18:04:59Z",-0.263646721044616,2.65007332797228,"FT","0-0","bottom",4,"R","5-10","L",4,199
"269","180756","2017-09-24T18:07:56Z",-0.059217911003477,3.13566560833204,"CU","2-0","bottom",4,"R","6-3","L",2,209
"270","182834","2017-09-24T18:28:34Z",0.509122985768266,3.18978009635577,"FC","1-1","bottom",5,"R","6-3","R",3,279
"271","183455","2017-09-24T18:34:55Z",0.810226826884969,2.64988523372715,"FC","1-2","bottom",5,"R","6-5","L",12,308
"272","190349","2017-09-24T19:03:49Z",-0.75258780457772,1.21271349406942,"SL","1-2","top",7,"R","6-3","L",13,398
"273","201443","2017-09-24T20:14:43Z",0.264930205314081,3.15191081676086,"FF","0-0","bottom",9,"R","6-2","L",3,619
"274","201842","2017-09-24T20:18:42Z",-0.814185636294858,2.02773151270768,"KC","0-0","bottom",9,"R","6-2","L",13,636
"275","173313","2017-09-24T17:33:13Z",0.576788684676997,2.17540520661647,"FF","2-0","top",2,"L","6-0","R",6,84
"276","175831","2017-09-24T17:58:31Z",-0.353003041423057,2.20496135500341,"CH","0-1","bottom",3,"R","6-0","L",7,169
"277","181115","2017-09-24T18:11:15Z",-0.313235449508646,2.64877772013125,"FF","3-1","bottom",4,"R","5-10","L",4,206
"278","182811","2017-09-24T18:28:11Z",0.566912072334195,2.69175433662494,"FF","0-0","top",5,"R","6-3","L",6,264
"279","190601","2017-09-24T19:06:01Z",-0.996003885969985,1.83331771787761,"FT","0-0","top",7,"R","6-2","R",13,379
"280","193231","2017-09-24T19:32:31Z",0.591198284929732,2.51057729311406,"FT","0-1","bottom",8,"R","6-1","L",6,456
"281","180243","2017-09-24T18:02:43Z",0.0832227569316854,2.95833458523433,"FF","1-0","bottom",2,"R","6-3","R",2,87
"282","192556","2017-09-24T19:25:56Z",1.04220181923123,2.69128602357854,"SL","1-0","top",7,"L","6-1","R",12,360
"283","194407","2017-09-24T19:44:07Z",-0.252820594039659,1.80894785082841,"FC","0-0","top",8,"R","6-2","R",7,419
"284","195153","2017-09-24T19:51:53Z",0.21796100733491,2.60443229869266,"FF","0-0","bottom",8,"R","6-3","R",5,449
"285","195727","2017-09-24T19:57:27Z",-0.524571968470972,2.24874484843919,"SL","1-1","bottom",8,"R","6-2","R",4,466
"286","180459","2017-09-24T18:04:59Z",0.148781984786616,1.45861832550593,"FF","2-1","top",2,"R","5-10","L",14,99
"287","180525","2017-09-24T18:05:25Z",-0.945042679373225,2.21849428953556,"FF","2-2","top",2,"R","6-0","R",13,100
"288","182121","2017-09-24T18:21:21Z",-0.11308670768977,2.16364303395423,"CH","2-1","top",3,"R","6-3","R",8,160
"289","182745","2017-09-24T18:27:45Z",-0.211748247985968,1.38073334243686,"CU","0-0","bottom",3,"R","6-1","R",13,180
"290","183340","2017-09-24T18:33:40Z",-1.05772053273897,3.03357623466727,"CH","1-1","bottom",3,"R","6-1","R",11,203
"291","190421","2017-09-24T19:04:21Z",0.317759743668105,3.49118442296567,"FF","2-2","top",5,"L","5-10","L",12,301
"292","190601","2017-09-24T19:06:01Z",-0.824688731692948,3.11357367322081,"CU","0-0","top",5,"R","6-2","R",11,306
"293","191756","2017-09-24T19:17:56Z",-0.166270197906703,2.78540181119736,"FF","0-2","bottom",5,"L","6-2","R",2,347
"294","195200","2017-09-24T19:52:00Z",0.229196041620822,1.92037995660122,"FC","2-1","top",7,"L","6-4","R",8,463
"295","200454","2017-09-24T20:04:54Z",-0.112014206117972,2.48458987058336,"FT","1-0","bottom",7,"R","6-2","R",5,500
"296","201823","2017-09-24T20:18:23Z",0.858897245631987,2.98357375790875,"FF","0-0","bottom",8,"R","6-0","L",12,546
"297","202051","2017-09-24T20:20:51Z",-0.294118211041168,3.45538765105442,"SL","0-0","bottom",8,"L","6-0","R",11,556
"298","180002","2017-09-24T18:00:02Z",-0.257750865007452,1.53461809738238,"SL","0-1","bottom",1,"R","6-0","R",13,75
"299","180407","2017-09-24T18:04:07Z",0.34215709322619,1.54046277028195,"SL","0-1","bottom",1,"L","6-1","L",14,93
"300","181043","2017-09-24T18:10:43Z",-0.538227921820399,2.17586290939046,"CH","2-1","top",2,"R","6-0","L",7,116
"301","181043","2017-09-24T18:10:43Z",-0.538227921820399,2.17586290939046,"CH","2-1","top",2,"L","6-5","L",7,116
"302","181210","2017-09-24T18:12:10Z",-0.18635650747307,3.60006298948618,"SL","1-1","top",2,"R","6-5","R",11,125
"303","182758","2017-09-24T18:27:58Z",-0.018172122957381,3.03494857100909,"SL","3-2","top",3,"R","5-11","L",2,178
"304","184501","2017-09-24T18:45:01Z",0.290141492853019,1.64470253266149,"SL","1-0","top",4,"R","6-2","L",9,241
"305","203050","2017-09-24T20:30:50Z",-0.938670630201155,1.93872989724658,"CU","0-1","bottom",8,"L","5-11","L",13,568
"306","204641","2017-09-24T20:46:41Z",-0.626926931359561,2.93296676951784,"SL","0-0","top",9,"L","5-11","R",1,618
"307","182547","2017-09-24T18:25:47Z",0.25448132111277,2.11254429758971,"FT","1-0","bottom",1,"R","6-3","R",9,49
"308","182907","2017-09-24T18:29:07Z",1.07309532107939,1.55153488491823,"FC","1-1","top",2,"R","6-2","R",14,57
"309","184512","2017-09-24T18:45:12Z",-0.118384949457744,1.78438847307627,"CU","2-2","top",3,"L","6-2","R",8,110
"310","185204","2017-09-24T18:52:04Z",0.073605076818544,2.57394445140756,"FF","0-0","bottom",3,"R","6-3","L",5,132
"311","193708","2017-09-24T19:37:08Z",-0.370168648252827,3.49036974458435,"FF","1-2","bottom",5,"R","6-4","R",11,273
"312","193818","2017-09-24T19:38:18Z",-0.328213409551549,3.51367583302845,"FF","2-2","bottom",5,"R","6-2","R",11,278
"313","200737","2017-09-24T20:07:37Z",-0.639278257242378,2.78983485681896,"FC","3-2","top",7,"R","6-1","R",1,365
"314","201440","2017-09-24T20:14:40Z",0.88948926359197,1.80606424915801,"FS","1-1","top",7,"R","5-10","R",14,385
"315","182121","2017-09-24T18:21:21Z",-0.0585350254165033,3.20871389895719,"FF","0-0","bottom",1,"R","6-3","R",2,35
"316","182758","2017-09-24T18:27:58Z",0.400871184958301,2.70593799275564,"FT","1-2","bottom",1,"R","5-11","L",6,63
"317","183508","2017-09-24T18:35:08Z",-0.612602322093753,3.31231975681942,"CH","1-1","top",2,"R","6-2","R",1,86
"318","184155","2017-09-24T18:41:55Z",-0.649868877184872,2.42676044657252,"FT","0-0","bottom",2,"R","6-5","L",4,106
"319","184331","2017-09-24T18:43:31Z",0.713767120746941,2.63738523769213,"FT","1-2","bottom",2,"R","6-0","R",12,113
"320","184541","2017-09-24T18:45:41Z",-0.764222542406724,2.59952948873065,"FT","1-1","bottom",2,"R","5-10","L",11,122
"321","185501","2017-09-24T18:55:01Z",-1.21745535670296,2.5204410701908,"FT","0-0","top",3,"L","6-1","R",11,149
"322","191127","2017-09-24T19:11:27Z",-0.658857719067211,2.29915794600036,"FF","0-1","top",4,"R","5-10","R",4,201
"323","192539","2017-09-24T19:25:39Z",0.176987283114271,3.0622227336786,"FF","0-0","top",5,"R","5-10","L",2,251
"324","192539","2017-09-24T19:25:39Z",0.176987283114271,3.0622227336786,"FF","0-0","top",5,"L","6-1","R",2,251
"325","194207","2017-09-24T19:42:07Z",-0.870190005253962,2.47066384479684,"FT","3-2","bottom",5,"L","5-10","R",13,309
"326","202334","2017-09-24T20:23:34Z",-0.551027939453952,2.79033461043736,"FT","0-0","bottom",7,"R","6-7","R",4,456
"327","203340","2017-09-24T20:33:40Z",0.0653416010741004,2.05171594496282,"FF","2-2","top",8,"L","6-3","L",8,490
"328","202141","2017-09-24T20:21:41Z",0.345040051060606,3.02092634721411,"FF","3-0","bottom",1,"R","6-1","L",3,53
"329","204853","2017-09-24T20:48:53Z",-0.624221540507361,2.75058453542556,"FF","3-0","bottom",2,"L","6-1","R",1,145
"330","210027","2017-09-24T21:00:27Z",-0.67364730651401,1.36593381708174,"CU","0-0","bottom",3,"R","6-1","L",13,178
"331","210143","2017-09-24T21:01:43Z",-0.900489301698235,2.65671274779599,"FF","0-0","bottom",3,"R","6-1","L",11,184
"332","211600","2017-09-24T21:16:00Z",0.591436678346258,1.39550492580518,"FT","3-1","bottom",4,"R","6-0","L",14,229
"333","221721","2017-09-24T22:17:21Z",0.581020656900812,1.81581152166669,"FF","0-0","top",7,"L","6-4","L",9,433
"334","225038","2017-09-24T22:50:38Z",-0.877098920771527,2.20166172367327,"FF","0-0","top",9,"R","6-2","L",13,564
"335","225212","2017-09-24T22:52:12Z",-0.403656730080191,2.5917788592424,"FF","0-0","top",9,"R","6-2","R",4,571
"336","203004","2017-09-24T20:30:04Z",-0.529293618978856,2.363686140499,"KC","0-1","top",2,"L","6-2","L",4,68
"337","203050","2017-09-24T20:30:50Z",-0.225958091131933,1.90838438503686,"FC","1-2","top",2,"L","5-11","L",8,71
"338","203917","2017-09-24T20:39:17Z",0.954498081487728,2.54219307667519,"FC","2-2","bottom",2,"R","5-10","L",12,99
"339","204730","2017-09-24T20:47:30Z",0.657474102318511,2.30020063001865,"SI","0-0","top",3,"R","6-1","R",6,132
"340","205153","2017-09-24T20:51:53Z",1.16672610181596,1.63075752888785,"CU","0-0","bottom",3,"R","6-1","R",14,146
"341","213048","2017-09-24T21:30:48Z",0.484542285626566,2.35642637140148,"SI","0-0","bottom",5,"R","6-1","R",6,288
"342","224237","2017-09-24T22:42:37Z",-0.271010325725659,3.16760531860787,"FC","0-0","bottom",8,"R","6-1","L",1,528
"343","224731","2017-09-24T22:47:31Z",0.341883367726767,3.33644883679721,"FF","2-0","top",9,"R","5-10","L",12,542
"344","201823","2017-09-24T20:18:23Z",0.034062603115021,2.97482201420292,"FT","1-0","top",1,"R","6-0","L",2,32
"345","202848","2017-09-24T20:28:48Z",0.561238854981086,2.22592157090743,"SL","1-1","bottom",1,"L","6-1","R",6,69
"346","205050","2017-09-24T20:50:50Z",0.280313454789704,2.68638422220556,"SL","0-0","top",3,"R","5-10","R",6,144
"347","211940","2017-09-24T21:19:40Z",0.535730830510217,4.07651286759521,"FF","1-2","bottom",4,"R","6-1","L",12,250
"348","220236","2017-09-24T22:02:36Z",-0.677058102111066,2.44777472331163,"SL","0-0","bottom",6,"R","6-0","R",4,397
"349","201228","2017-09-24T20:12:28Z",-0.329831044035395,1.72066270735702,"SL","2-2","top",1,"R","6-2","R",7,12
"350","201647","2017-09-24T20:16:47Z",-0.094184223618576,2.33997120869063,"FF","0-0","bottom",1,"R","6-4","R",5,23
"351","205833","2017-09-24T20:58:33Z",-0.031785148613711,2.1885242795973,"CU","1-1","bottom",3,"R","6-1","L",5,162
"352","211955","2017-09-24T21:19:55Z",0.349190250692524,1.49699050080282,"FF","0-0","bottom",4,"R","6-3","R",14,236
"353","212131","2017-09-24T21:21:31Z",0.167286085159633,3.34997872863568,"FF","2-0","bottom",4,"R","6-1","R",2,245
"354","213349","2017-09-24T21:33:49Z",0.128316085266611,1.56340036475814,"CU","0-1","top",5,"L","6-0","R",14,282
"355","214040","2017-09-24T21:40:40Z",0.599954133287631,1.34108819066361,"FT","2-0","bottom",5,"R","6-1","R",14,313
"356","215557","2017-09-24T21:55:57Z",0.135704045921973,2.09829877493026,"CH","2-2","bottom",6,"R","5-10","L",8,359
"357","220800","2017-09-24T22:08:00Z",0.609613178921129,2.31365559911749,"SL","1-0","top",7,"L","5-11","R",6,402
"358","220906","2017-09-24T22:09:06Z",-0.472862189582173,2.0196326149024,"SL","1-2","top",7,"R","6-1","R",7,404
"359","222022","2017-09-24T22:20:22Z",0.000386976274937171,1.9790688170116,"FF","0-0","top",8,"L","6-1","L",8,440
"360","222142","2017-09-24T22:21:42Z",0.489228599725102,2.27493890645927,"FF","0-0","top",8,"L","6-4","R",6,446
"361","223741","2017-09-24T22:37:41Z",0.809752144923599,2.50997804145678,"SL","0-0","bottom",8,"L","6-0","R",14,499
"362","213213","2017-09-24T21:32:13Z",-0.832625875508502,2.61252886433908,"FT","2-0","top",3,"L","5-11","R",11,187
"363","213312","2017-09-24T21:33:12Z",-1.11937556412735,2.96544219213493,"FT","2-1","top",3,"L","6-3","L",11,190
"364","224407","2017-09-24T22:44:07Z",-0.0349642433504249,1.85066846188956,"FF","0-0","bottom",6,"R","6-3","R",8,462
"365","195211","2017-09-25T19:52:11Z",0.803185040070438,2.17302970853975,"FT","0-0","bottom",8,"R","6-4","R",14,570
"366","234820","2017-09-25T23:48:20Z",-1.00566310073046,2.65097414080297,"FF","0-1","top",1,"L","6-1","R",13,14
"367","002758","2017-09-26T00:27:58Z",-0.299575642618508,2.98919657117316,"FF","2-1","top",3,"R","6-1","L",11,142
"368","014029","2017-09-26T01:40:29Z",-0.153369678791321,3.37923817303061,"SI","2-2","top",7,"R","6-1","L",2,376
"369","015649","2017-09-26T01:56:49Z",0.571952572917942,1.88121936198236,"SL","2-2","top",8,"R","6-3","L",9,431
"370","020159","2017-09-26T02:01:59Z",0.447998735222831,2.37951933728693,"FF","1-2","top",8,"R","6-3","R",3,451
"371","231059","2017-09-25T23:10:59Z",-0.0360038872647147,2.2624510021113,"FT","1-0","top",1,"L","6-2","R",5,18
"372","235610","2017-09-25T23:56:10Z",-0.414818339569807,2.58294937594631,"FF","0-0","top",3,"R","6-2","L",4,168
"373","001622","2017-09-26T00:16:22Z",0.647631887975331,1.97387213845414,"CU","0-0","top",4,"R","6-0","R",9,232
"374","002550","2017-09-26T00:25:50Z",-1.19992961450559,2.36351015531974,"FF","1-1","bottom",4,"R","5-11","L",13,262
"375","003554","2017-09-26T00:35:54Z",-0.591953272311341,2.12573607435837,"CU","0-0","top",5,"R","6-1","R",7,293
"376","003625","2017-09-26T00:36:25Z",-0.530668447042007,1.89980747040598,"CH","1-1","top",5,"L","6-0","R",7,295
"377","011905","2017-09-26T01:19:05Z",0.714544904712976,3.32443352758528,"SL","0-1","top",7,"R","6-0","R",12,426
"378","012240","2017-09-26T01:22:40Z",-0.164097410610397,3.02896964279259,"FF","3-0","top",7,"R","6-2","R",2,444
"379","012240","2017-09-26T01:22:40Z",-0.164097410610397,3.02896964279259,"FF","3-0","top",7,"R","6-4","R",2,444
"380","013238","2017-09-26T01:32:38Z",0.743366289506021,3.05545856255309,"FF","0-0","top",8,"R","5-11","L",12,475
"381","013238","2017-09-26T01:32:38Z",0.743366289506021,3.05545856255309,"FF","0-0","top",8,"R","6-3","R",12,475
"382","014744","2017-09-26T01:47:44Z",0.0637474353224937,2.44594160170402,"FF","3-2","bottom",8,"L","6-3","R",5,528
"383","020119","2017-09-26T02:01:19Z",1.01378674592026,0.85626315831717,"SL","2-2","top",9,"R","6-2","R",14,573
"384","020119","2017-09-26T02:01:19Z",1.01378674592026,0.85626315831717,"SL","2-2","top",9,"R","6-3","L",14,573
"385","020938","2017-09-26T02:09:38Z",0.232448728891806,2.38570707741283,"FF","0-0","bottom",9,"L","6-1","R",5,595
"386","021001","2017-09-26T02:10:01Z",-0.454124358095778,3.03238159278964,"FF","0-1","bottom",9,"R","6-2","R",1,596
"387","233304","2017-09-25T23:33:04Z",-0.66949445137485,3.12322542926349,"FF","0-0","top",2,"R","6-1","R",11,94
"388","001441","2017-09-26T00:14:41Z",0.0328343548988753,2.10175962631213,"SL","2-1","bottom",3,"L","6-2","R",5,227
"389","003625","2017-09-26T00:36:25Z",0.12902849988851,2.59411839388267,"FF","2-0","bottom",4,"L","6-0","R",5,294
"390","005142","2017-09-26T00:51:42Z",0.480908047368367,1.37334183696161,"FT","0-1","bottom",5,"L","6-2","R",9,340
"391","015826","2017-09-26T01:58:26Z",-0.411818943512309,3.48867602741678,"FF","2-2","top",9,"R","5-11","L",11,576
"392","002324","2017-09-26T00:23:24Z",0.407159686900518,2.73420085088347,"FF","3-0","bottom",1,"R","5-11","L",3,54
"393","004516","2017-09-26T00:45:16Z",1.06787615522542,1.34692980510519,"SL","0-2","bottom",2,"R","6-1","L",14,118
"394","005050","2017-09-26T00:50:50Z",NA,NA,NA,"3-1","top",3,"L","5-10","L",NA,139
"395","005452","2017-09-26T00:54:52Z",-0.470294335025971,3.33304916593632,"FT","2-0","top",3,"L","6-3","R",1,155
"396","010253","2017-09-26T01:02:53Z",-0.783574150823019,3.42763252893739,"FF","2-2","bottom",3,"R","6-2","R",11,175
"397","010623","2017-09-26T01:06:23Z",0.146866390619095,-0.0343525815862594,"CU","0-2","bottom",3,"L","6-0","R",14,188
"398","013514","2017-09-26T01:35:14Z",0.909540383691592,1.84480446980652,"FT","1-0","top",4,"R","5-11","L",14,296
"399","015844","2017-09-26T01:58:44Z",0.027923752633545,1.71894817009393,"FT","1-1","top",5,"R","5-10","L",8,383
"400","020741","2017-09-26T02:07:41Z",0.181415190565317,3.42154919165211,"FF","1-2","bottom",5,"R","5-11","L",2,413
"401","021434","2017-09-26T02:14:34Z",1.04997692527629,2.5281280099888,"CU","0-0","bottom",5,"R","6-3","R",12,439
"402","021853","2017-09-26T02:18:53Z",0.728865562638602,2.75877278723903,"FF","0-1","bottom",5,"R","5-10","R",12,449
"403","023910","2017-09-26T02:39:10Z",-0.140009300574599,2.03343981642,"CH","3-2","bottom",6,"R","6-3","L",8,508
"404","004125","2017-09-26T00:41:25Z",-0.243755526207221,2.11582040499825,"FC","0-1","top",2,"L","6-2","R",4,108
"405","011447","2017-09-26T01:14:47Z",0.448905558968446,2.15018826867174,"SL","1-0","bottom",3,"R","5-11","L",9,210
"406","014338","2017-09-26T01:43:38Z",-0.719697774181093,1.90840994638667,"FF","2-0","top",5,"R","6-0","L",13,297
"407","014824","2017-09-26T01:48:24Z",-0.0895123579656191,1.87870567865666,"FT","1-1","top",5,"R","6-5","R",8,315
"408","022654","2017-09-26T02:26:54Z",-0.387453808263014,1.79822001477574,"KC","0-1","top",7,"R","6-2","R",7,424
"409","022848","2017-09-26T02:28:48Z",0.389735541317403,1.62830533489314,"FT","0-1","top",7,"L","6-1","R",9,431
"410","002809","2017-09-26T00:28:09Z",0.696807610984071,2.70105256955436,"FF","2-1","top",1,"R","6-1","L",6,58
"411","005726","2017-09-26T00:57:26Z",-1.05460334346844,2.40891393527025,"FF","1-2","bottom",2,"L","6-2","R",11,158
"412","010913","2017-09-26T01:09:13Z",0.72526884498439,2.5220056619193,"CU","1-1","top",3,"R","6-0","R",12,198
"413","011528","2017-09-26T01:15:28Z",-0.252246661259777,1.81892572788954,"SI","2-1","bottom",3,"L","6-1","R",7,223
"414","011550","2017-09-26T01:15:50Z",-0.066160842156252,1.97578540094101,"CH","2-2","bottom",3,"R","6-3","R",8,224
"415","012840","2017-09-26T01:28:40Z",-0.114947525685114,1.90462327694659,"SL","0-0","top",4,"L","6-1","L",8,270
"416","015026","2017-09-26T01:50:26Z",-0.632758823553282,1.83371816673268,"SL","0-2","top",5,"R","6-0","R",7,342
"417","021001","2017-09-26T02:10:01Z",0.256667134583217,2.74699219872916,"FF","3-1","bottom",6,"R","6-2","R",3,405
"418","023734","2017-09-26T02:37:34Z",0.332129919535622,3.55618889050757,"FF","2-2","bottom",7,"R","6-1","L",12,488
"419","024706","2017-09-26T02:47:06Z",-1.2700931711337,1.94306003091765,"SI","1-2","top",8,"L","5-11","R",13,525
"420","030503","2017-09-26T03:05:03Z",0.00832187475813115,4.01929227245581,"FF","0-2","bottom",8,"R","6-2","L",12,597
"421","032320","2017-09-26T03:23:20Z",-0.116964820361254,2.20852428898695,"CU","2-1","bottom",9,"R","6-4","L",8,677
"422","014747","2017-09-26T01:47:47Z",0.588807714017727,2.33592384852522,"FF","1-0","bottom",3,"R","6-0","R",6,143
"423","022535","2017-09-26T02:25:35Z",0.715982896591655,1.97318741954878,"FF","1-0","top",5,"R","5-11","R",14,278
"424","022647","2017-09-26T02:26:47Z",-0.773124573679579,1.6363059026145,"FC","2-2","top",5,"L","6-4","L",13,281
"425","023629","2017-09-26T02:36:29Z",0.315202745764037,1.55787556709798,"CH","1-2","bottom",5,"R","6-0","R",14,315
"426","030556","2017-09-26T03:05:56Z",0.048730216778482,3.47872353326996,"FF","0-2","bottom",6,"R","6-1","R",12,402
"427","043007","2017-09-26T04:30:07Z",1.08555364208938,2.53753663635755,"FF","2-2","bottom",9,"L","6-0","L",12,663
"428","014029","2017-09-26T01:40:29Z",0.180119448274203,3.20759066618081,"FC","1-0","top",1,"R","6-1","L",2,4
"429","020720","2017-09-26T02:07:20Z",0.599633399077293,2.12631109397483,"FF","3-2","top",2,"L","6-1","R",9,90
"430","021840","2017-09-26T02:18:40Z",-0.459718178484465,2.03523121461167,"SL","0-0","bottom",2,"L","6-1","R",7,126
"431","021853","2017-09-26T02:18:53Z",-0.858759853523751,1.87869103194113,"SL","0-1","bottom",2,"R","5-10","R",13,127
"432","023353","2017-09-26T02:33:53Z",0.895777811148372,1.84053210336756,"SL","1-0","bottom",3,"R","6-3","R",14,173
"433","023353","2017-09-26T02:33:53Z",0.895777811148372,1.84053210336756,"SL","1-0","bottom",3,"L","6-1","R",14,173
"434","031954","2017-09-26T03:19:54Z",0.943092790858443,0.582224629154081,"CU","2-0","top",5,"R","6-0","R",14,335
"435","032509","2017-09-26T03:25:09Z",-1.09212029582917,1.79321223254221,"CH","1-1","top",5,"R","5-11","R",13,349
"436","020720","2017-09-26T02:07:20Z",0.487026947062549,1.97236412838877,"FT","0-0","top",1,"L","6-1","R",9,3
"437","020837","2017-09-26T02:08:37Z",0.61821326397315,1.21800212172527,"SL","0-1","top",1,"L","5-11","R",14,10
"438","032022","2017-09-26T03:20:22Z",0.261446819036296,2.56315362063778,"CH","0-0","top",5,"L","6-2","R",6,267
